trial,list_id,item_id,within_list_pos,train_id,within_train_pos,is_boundary,reward,expected_value,outcome_rpe,abs_outcome_rpe,encoding_drift,recall_prob,recalled,hypothesis,subject_id
85,3,85,13,14,1,0,52.34,50.3246,2.0154,2.0154,0.5030231,0.625214,1,baseline,22
86,3,86,14,14,2,0,83.53,50.9292,32.6008,32.6008,0.5489012,0.665023,0,baseline,22
87,3,87,15,14,3,0,72.09,60.7095,11.3805,11.3805,0.51707075,0.623088,1,baseline,22
88,3,88,16,14,4,0,52.54,64.1236,-11.5836,11.5836,0.5173754,0.628294,1,baseline,22
89,3,89,17,14,5,0,42.31,60.6485,-18.3385,18.3385,0.52750775,0.641306,1,baseline,22
90,3,90,18,15,0,1,46.74,55.147,-8.407,8.407,0.7626105,0.731371,1,baseline,22
91,3,91,19,15,1,0,64.13,52.6249,11.5051,11.5051,0.51725765,0.639258,1,baseline,22
92,3,92,20,15,2,0,44.72,56.0764,-11.3564,11.3564,0.5170346,0.647866,0,baseline,22
93,3,93,21,15,3,0,37.68,52.6695,-14.9895,14.9895,0.52248425,0.622408,0,baseline,22
94,3,94,22,15,4,0,79.08,48.1726,30.9074,30.9074,0.5463611,0.656929,1,baseline,22
95,3,95,23,15,5,0,67.03,57.4449,9.5851,9.5851,0.51437765,0.64621,1,baseline,22
0,0,0,0,0,0,0,41.75,50.0,-8.25,8.25,0.512375,0.636573,1,baseline,23
1,0,1,1,0,1,0,52.94,47.525,5.415,5.415,0.5081225,0.622105,1,baseline,23
2,0,2,2,0,2,0,87.22,49.1495,38.0705,38.0705,0.55710575,0.638541,1,baseline,23
3,0,3,3,0,3,0,69.56,60.5706,8.9894,8.9894,0.5134841,0.657814,1,baseline,23
4,0,4,4,0,4,0,75.58,63.2675,12.3125,12.3125,0.51846875,0.633053,1,baseline,23
5,0,5,5,0,5,0,19.74,66.9612,-47.2212,47.2212,0.5708318,0.648686,0,baseline,23
6,0,6,6,1,0,1,5.47,52.7949,-47.3249,47.3249,0.82098735,0.764684,1,baseline,23
7,0,7,7,1,1,0,49.13,38.5974,10.5326,10.5326,0.5157989,0.640354,0,baseline,23
8,0,8,8,1,2,0,12.17,41.7572,-29.5872,29.5872,0.5443808,0.643446,1,baseline,23
9,0,9,9,1,3,0,37.48,32.881,4.599,4.599,0.5068985,0.616685,1,baseline,23
10,0,10,10,1,4,0,31.01,34.2607,-3.2507,3.2507,0.50487605,0.630812,1,baseline,23
11,0,11,11,1,5,0,54.79,33.2855,21.5045,21.5045,0.53225675,0.640394,1,baseline,23
12,0,12,12,2,0,1,30.21,39.7369,-9.5269,9.5269,0.76429035,0.734293,1,baseline,23
13,0,13,13,2,1,0,68.74,36.8788,31.8612,31.8612,0.5477918,0.638607,1,baseline,23
14,0,14,14,2,2,0,57.37,46.4372,10.9328,10.9328,0.5163992,0.622585,1,baseline,23
15,0,15,15,2,3,0,40.6,49.717,-9.117,9.117,0.5136755,0.638597,0,baseline,23
16,0,16,16,2,4,0,93.16,46.9819,46.1781,46.1781,0.5692671499999999,0.630043,1,baseline,23
17,0,17,17,2,5,0,56.65,60.8353,-4.1853,4.1853,0.50627795,0.630464,0,baseline,23
18,0,18,18,3,0,1,53.84,59.5797,-5.7397,5.7397,0.75860955,0.739625,1,baseline,23
19,0,19,19,3,1,0,24.23,57.8578,-33.6278,33.6278,0.5504417,0.661097,1,baseline,23
20,0,20,20,3,2,0,77.41,47.7695,29.6405,29.6405,0.54446075,0.634007,1,baseline,23
21,0,21,21,3,3,0,29.65,56.6616,-27.0116,27.0116,0.5405174,0.63101,0,baseline,23
22,0,22,22,3,4,0,74.01,48.5581,25.4519,25.4519,0.53817785,0.620233,0,baseline,23
23,0,23,23,3,5,0,47.05,56.1937,-9.1437,9.1437,0.51371555,0.633736,0,baseline,23
24,1,24,0,4,0,0,42.88,50.0,-7.12,7.12,0.51068,0.62376,0,baseline,23
25,1,25,1,4,1,0,43.23,47.864,-4.634,4.634,0.506951,0.637317,1,baseline,23
26,1,26,2,4,2,0,66.99,46.4738,20.5162,20.5162,0.5307743,0.628074,0,baseline,23
27,1,27,3,4,3,0,75.78,52.6287,23.1513,23.1513,0.53472695,0.63826,1,baseline,23
28,1,28,4,4,4,0,77.15,59.5741,17.5759,17.5759,0.52636385,0.637091,1,baseline,23
29,1,29,5,4,5,0,52.92,64.8468,-11.9268,11.9268,0.5178902,0.603724,0,baseline,23
30,1,30,6,5,0,1,49.07,61.2688,-12.1988,12.1988,0.7682982,0.735952,1,baseline,23
31,1,31,7,5,1,0,66.24,57.6092,8.6308,8.6308,0.5129462,0.640306,1,baseline,23
32,1,32,8,5,2,0,44.51,60.1984,-15.6884,15.6884,0.5235326,0.637727,0,baseline,23
33,1,33,9,5,3,0,28.97,55.4919,-26.5219,26.5219,0.53978285,0.642611,1,baseline,23
34,1,34,10,5,4,0,40.11,47.5353,-7.4253,7.4253,0.51113795,0.614274,0,baseline,23
35,1,35,11,5,5,0,46.5,45.3077,1.1923,1.1923,0.50178845,0.610062,1,baseline,23
36,1,36,12,6,0,1,75.27,45.6654,29.6046,29.6046,0.7944069,0.748214,1,baseline,23
37,1,37,13,6,1,0,11.26,54.5468,-43.2868,43.2868,0.5649302,0.651897,0,baseline,23
38,1,38,14,6,2,0,38.97,41.5607,-2.5907,2.5907,0.50388605,0.610547,1,baseline,23
39,1,39,15,6,3,0,49.5,40.7835,8.7165,8.7165,0.51307475,0.629937,1,baseline,23
40,1,40,16,6,4,0,36.0,43.3985,-7.3985,7.3985,0.51109775,0.646992,0,baseline,23
41,1,41,17,6,5,0,29.34,41.1789,-11.8389,11.8389,0.51775835,0.618786,0,baseline,23
42,1,42,18,7,0,1,57.17,37.6272,19.5428,19.5428,0.7793142,0.752647,1,baseline,23
43,1,43,19,7,1,0,81.1,43.4901,37.6099,37.6099,0.55641485,0.662414,0,baseline,23
44,1,44,20,7,2,0,34.44,54.7731,-20.3331,20.3331,0.53049965,0.651845,1,baseline,23
45,1,45,21,7,3,0,50.8,48.6731,2.1269,2.1269,0.50319035,0.619617,0,baseline,23
46,1,46,22,7,4,0,52.73,49.3112,3.4188,3.4188,0.5051282,0.626426,0,baseline,23
47,1,47,23,7,5,0,43.67,50.3368,-6.6668,6.6668,0.5100002,0.617045,0,baseline,23
48,2,48,0,8,0,0,75.57,50.0,25.57,25.57,0.538355,0.637272,0,baseline,23
49,2,49,1,8,1,0,45.1,57.671,-12.571,12.571,0.5188565,0.652616,1,baseline,23
50,2,50,2,8,2,0,94.02,53.8997,40.1203,40.1203,0.56018045,0.632191,1,baseline,23
51,2,51,3,8,3,0,23.99,65.9358,-41.9458,41.9458,0.5629187,0.65055,1,baseline,23
52,2,52,4,8,4,0,46.34,53.3521,-7.0121,7.0121,0.51051815,0.654428,0,baseline,23
53,2,53,5,8,5,0,55.33,51.2484,4.0816,4.0816,0.5061224,0.620674,0,baseline,23
54,2,54,6,9,0,1,80.73,52.4729,28.2571,28.2571,0.79238565,0.743047,0,baseline,23
55,2,55,7,9,1,0,69.26,60.95,8.31,8.31,0.512465,0.644327,0,baseline,23
56,2,56,8,9,2,0,70.51,63.443,7.067,7.067,0.5106005,0.653063,0,baseline,23
57,2,57,9,9,3,0,18.18,65.5631,-47.3831,47.3831,0.57107465,0.643582,1,baseline,23
58,2,58,10,9,4,0,35.27,51.3482,-16.0782,16.0782,0.5241173,0.631598,0,baseline,23
59,2,59,11,9,5,0,48.86,46.5247,2.3353,2.3353,0.50350295,0.641834,1,baseline,23
60,2,60,12,10,0,1,48.24,47.2253,1.0147,1.0147,0.75152205,0.734647,1,baseline,23
61,2,61,13,10,1,0,24.42,47.5297,-23.1097,23.1097,0.53466455,0.633649,1,baseline,23
62,2,62,14,10,2,0,42.69,40.5968,2.0932,2.0932,0.5031398,0.632115,0,baseline,23
63,2,63,15,10,3,0,72.68,41.2248,31.4552,31.4552,0.5471828,0.628262,1,baseline,23
64,2,64,16,10,4,0,100.0,50.6613,49.3387,49.3387,0.57400805,0.652264,1,baseline,23
65,2,65,17,10,5,0,47.58,65.4629,-17.8829,17.8829,0.52682435,0.626596,0,baseline,23
66,2,66,18,11,0,1,41.8,60.0981,-18.2981,18.2981,0.77744715,0.73637,1,baseline,23
67,2,67,19,11,1,0,53.01,54.6086,-1.5986,1.5986,0.5023979,0.60222,1,baseline,23
68,2,68,20,11,2,0,45.25,54.129,-8.879,8.879,0.5133185,0.64317,1,baseline,23
69,2,69,21,11,3,0,70.1,51.4653,18.6347,18.6347,0.52795205,0.640097,1,baseline,23
70,2,70,22,11,4,0,49.52,57.0557,-7.5357,7.5357,0.51130355,0.640077,1,baseline,23
71,2,71,23,11,5,0,38.25,54.795,-16.545,16.545,0.5248175,0.648328,1,baseline,23
72,3,72,0,12,0,0,89.85,50.0,39.85,39.85,0.559775,0.660093,1,baseline,23
73,3,73,1,12,1,0,68.56,61.955,6.605,6.605,0.5099075,0.623928,0,baseline,23
74,3,74,2,12,2,0,55.52,63.9365,-8.4165,8.4165,0.51262475,0.640232,1,baseline,23
75,3,75,3,12,3,0,0.0,61.4116,-61.4116,61.4116,0.5921174,0.662921,1,baseline,23
76,3,76,4,12,4,0,60.2,42.9881,17.2119,17.2119,0.52581785,0.641646,0,baseline,23
77,3,77,5,12,5,0,61.74,48.1517,13.5883,13.5883,0.52038245,0.639206,1,baseline,23
78,3,78,6,13,0,1,45.19,52.2282,-7.0382,7.0382,0.7605573,0.741895,1,baseline,23
79,3,79,7,13,1,0,99.55,50.1167,49.4333,49.4333,0.57414995,0.66145,0,baseline,23
80,3,80,8,13,2,0,54.08,64.9467,-10.8667,10.8667,0.51630005,0.646415,0,baseline,23
81,3,81,9,13,3,0,63.83,61.6867,2.1433,2.1433,0.50321495,0.62472,1,baseline,23
82,3,82,10,13,4,0,85.9,62.3297,23.5703,23.5703,0.53535545,0.623482,1,baseline,23
83,3,83,11,13,5,0,46.58,69.4008,-22.8208,22.8208,0.5342312,0.635442,1,baseline,23
84,3,84,12,14,0,1,67.65,62.5545,5.0955,5.0955,0.75764325,0.733767,1,baseline,23
85,3,85,13,14,1,0,71.45,64.0832,7.3668,7.3668,0.5110502,0.628634,1,baseline,23
86,3,86,14,14,2,0,23.59,66.2932,-42.7032,42.7032,0.5640548,0.639263,1,baseline,23
87,3,87,15,14,3,0,57.37,53.4823,3.8877,3.8877,0.50583155,0.628051,1,baseline,23
88,3,88,16,14,4,0,57.18,54.6486,2.5314,2.5314,0.5037971,0.628512,1,baseline,23
89,3,89,17,14,5,0,38.37,55.408,-17.038,17.038,0.525557,0.636899,1,baseline,23
90,3,90,18,15,0,1,53.74,50.2966,3.4434,3.4434,0.7551651,0.74183,0,baseline,23
91,3,91,19,15,1,0,88.06,51.3296,36.7304,36.7304,0.5550956,0.658904,1,baseline,23
92,3,92,20,15,2,0,26.97,62.3487,-35.3787,35.3787,0.55306805,0.654492,1,baseline,23
93,3,93,21,15,3,0,25.07,51.7351,-26.6651,26.6651,0.53999765,0.652216,0,baseline,23
94,3,94,22,15,4,0,36.15,43.7356,-7.5856,7.5856,0.5113784,0.625616,0,baseline,23
95,3,95,23,15,5,0,65.12,41.4599,23.6601,23.6601,0.53549015,0.64051,1,baseline,23
0,0,0,0,0,0,0,80.87,50.0,30.87,30.87,0.546305,0.641716,0,baseline,24
1,0,1,1,0,1,0,50.56,59.261,-8.701,8.701,0.5130515,0.627235,1,baseline,24
2,0,2,2,0,2,0,7.92,56.6507,-48.7307,48.7307,0.57309605,0.661407,1,baseline,24
3,0,3,3,0,3,0,79.11,42.0315,37.0785,37.0785,0.55561775,0.64596,1,baseline,24
4,0,4,4,0,4,0,84.27,53.155,31.115,31.115,0.5466725,0.653542,1,baseline,24
5,0,5,5,0,5,0,24.74,62.4895,-37.7495,37.7495,0.55662425,0.654323,1,baseline,24
6,0,6,6,1,0,1,69.99,51.1647,18.8253,18.8253,0.77823795,0.750075,0,baseline,24
7,0,7,7,1,1,0,34.25,56.8123,-22.5623,22.5623,0.53384345,0.629907,1,baseline,24
8,0,8,8,1,2,0,84.2,50.0436,34.1564,34.1564,0.5512346,0.654307,1,baseline,24
9,0,9,9,1,3,0,62.06,60.2905,1.7695,1.7695,0.50265425,0.625758,0,baseline,24
10,0,10,10,1,4,0,61.29,60.8214,0.4686,0.4686,0.5007029,0.630999,0,baseline,24
11,0,11,11,1,5,0,37.98,60.962,-22.982,22.982,0.534473,0.640299,1,baseline,24
12,0,12,12,2,0,1,79.78,54.0674,25.7126,25.7126,0.7885689,0.744607,1,baseline,24
13,0,13,13,2,1,0,26.73,61.7812,-35.0512,35.0512,0.5525768,0.630325,1,baseline,24
14,0,14,14,2,2,0,76.13,51.2658,24.8642,24.8642,0.5372963,0.65393,1,baseline,24
15,0,15,15,2,3,0,48.17,58.7251,-10.5551,10.5551,0.51583265,0.639788,0,baseline,24
16,0,16,16,2,4,0,72.72,55.5585,17.1615,17.1615,0.52574225,0.614949,0,baseline,24
17,0,17,17,2,5,0,61.95,60.707,1.243,1.243,0.5018645,0.608323,1,baseline,24
18,0,18,18,3,0,1,30.94,61.0799,-30.1399,30.1399,0.79520985,0.734868,1,baseline,24
19,0,19,19,3,1,0,83.5,52.0379,31.4621,31.4621,0.54719315,0.649742,1,baseline,24
20,0,20,20,3,2,0,27.6,61.4765,-33.8765,33.8765,0.55081475,0.648074,1,baseline,24
21,0,21,21,3,3,0,66.81,51.3136,15.4964,15.4964,0.5232446,0.629931,0,baseline,24
22,0,22,22,3,4,0,51.97,55.9625,-3.9925,3.9925,0.50598875,0.608502,0,baseline,24
23,0,23,23,3,5,0,32.16,54.7648,-22.6048,22.6048,0.5339072,0.646053,0,baseline,24
24,1,24,0,4,0,0,37.55,50.0,-12.45,12.45,0.518675,0.60555,1,baseline,24
25,1,25,1,4,1,0,70.11,46.265,23.845,23.845,0.5357675,0.627299,1,baseline,24
26,1,26,2,4,2,0,63.63,53.4185,10.2115,10.2115,0.51531725,0.616898,0,baseline,24
27,1,27,3,4,3,0,68.41,56.482,11.928,11.928,0.517892,0.638133,1,baseline,24
28,1,28,4,4,4,0,51.32,60.0604,-8.7404,8.7404,0.5131106,0.627742,1,baseline,24
29,1,29,5,4,5,0,41.29,57.4383,-16.1483,16.1483,0.52422245,0.658167,0,baseline,24
30,1,30,6,5,0,1,56.66,52.5938,4.0662,4.0662,0.7560993,0.737086,1,baseline,24
31,1,31,7,5,1,0,41.63,53.8136,-12.1836,12.1836,0.5182754,0.663791,1,baseline,24
32,1,32,8,5,2,0,32.79,50.1586,-17.3686,17.3686,0.5260529,0.637791,0,baseline,24
33,1,33,9,5,3,0,59.45,44.948,14.502,14.502,0.521753,0.645263,1,baseline,24
34,1,34,10,5,4,0,51.93,49.2986,2.6314,2.6314,0.5039471,0.608881,1,baseline,24
35,1,35,11,5,5,0,6.44,50.088,-43.648,43.648,0.565472,0.642009,1,baseline,24
36,1,36,12,6,0,1,68.84,36.9936,31.8464,31.8464,0.7977696,0.753095,1,baseline,24
37,1,37,13,6,1,0,77.43,46.5475,30.8825,30.8825,0.54632375,0.639211,1,baseline,24
38,1,38,14,6,2,0,100.0,55.8123,44.1877,44.1877,0.56628155,0.67497,1,baseline,24
39,1,39,15,6,3,0,75.91,69.0686,6.8414,6.8414,0.5102621,0.622725,1,baseline,24
40,1,40,16,6,4,0,34.18,71.121,-36.941,36.941,0.5554115,0.658495,1,baseline,24
41,1,41,17,6,5,0,29.65,60.0387,-30.3887,30.3887,0.54558305,0.649936,1,baseline,24
42,1,42,18,7,0,1,60.88,50.9221,9.9579,9.9579,0.76493685,0.730058,1,baseline,24
43,1,43,19,7,1,0,74.78,53.9095,20.8705,20.8705,0.53130575,0.653389,1,baseline,24
44,1,44,20,7,2,0,16.62,60.1706,-43.5506,43.5506,0.5653258999999999,0.660427,0,baseline,24
45,1,45,21,7,3,0,25.96,47.1054,-21.1454,21.1454,0.5317181,0.652302,0,baseline,24
46,1,46,22,7,4,0,23.19,40.7618,-17.5718,17.5718,0.5263577,0.643526,1,baseline,24
47,1,47,23,7,5,0,48.76,35.4903,13.2697,13.2697,0.51990455,0.631451,1,baseline,24
48,2,48,0,8,0,0,42.48,50.0,-7.52,7.52,0.51128,0.602143,1,baseline,24
49,2,49,1,8,1,0,57.55,47.744,9.806,9.806,0.514709,0.628532,0,baseline,24
50,2,50,2,8,2,0,5.81,50.6858,-44.8758,44.8758,0.5673137,0.643083,1,baseline,24
51,2,51,3,8,3,0,37.23,37.2231,0.0069,0.0069,0.50001035,0.636082,1,baseline,24
52,2,52,4,8,4,0,44.03,37.2251,6.8049,6.8049,0.51020735,0.648279,1,baseline,24
53,2,53,5,8,5,0,100.0,39.2666,60.7334,60.7334,0.5911001,0.668673,1,baseline,24
54,2,54,6,9,0,1,52.91,57.4866,-4.5766,4.5766,0.7568649,0.735188,1,baseline,24
55,2,55,7,9,1,0,7.23,56.1136,-48.8836,48.8836,0.5733254,0.668131,0,baseline,24
56,2,56,8,9,2,0,29.21,41.4485,-12.2385,12.2385,0.51835775,0.630177,1,baseline,24
57,2,57,9,9,3,0,76.28,37.777,38.503,38.503,0.5577545,0.633475,0,baseline,24
58,2,58,10,9,4,0,72.03,49.3279,22.7021,22.7021,0.53405315,0.64671,0,baseline,24
59,2,59,11,9,5,0,42.46,56.1385,-13.6785,13.6785,0.52051775,0.642675,1,baseline,24
60,2,60,12,10,0,1,52.71,52.035,0.675,0.675,0.7510125,0.7236,1,baseline,24
61,2,61,13,10,1,0,63.09,52.2375,10.8525,10.8525,0.51627875,0.630308,1,baseline,24
62,2,62,14,10,2,0,69.52,55.4932,14.0268,14.0268,0.5210402,0.631126,1,baseline,24
63,2,63,15,10,3,0,62.47,59.7013,2.7687,2.7687,0.50415305,0.633493,0,baseline,24
64,2,64,16,10,4,0,35.88,60.5319,-24.6519,24.6519,0.53697785,0.655275,1,baseline,24
65,2,65,17,10,5,0,59.87,53.1363,6.7337,6.7337,0.51010055,0.622077,1,baseline,24
66,2,66,18,11,0,1,71.95,55.1564,16.7936,16.7936,0.7751904,0.748588,1,baseline,24
67,2,67,19,11,1,0,44.59,60.1945,-15.6045,15.6045,0.52340675,0.644626,1,baseline,24
68,2,68,20,11,2,0,58.21,55.5131,2.6969,2.6969,0.50404535,0.625271,1,baseline,24
69,2,69,21,11,3,0,57.28,56.3222,0.9578,0.9578,0.5014367,0.623642,1,baseline,24
70,2,70,22,11,4,0,31.01,56.6095,-25.5995,25.5995,0.53839925,0.613842,1,baseline,24
71,2,71,23,11,5,0,55.67,48.9297,6.7403,6.7403,0.51011045,0.621588,1,baseline,24
72,3,72,0,12,0,0,58.51,50.0,8.51,8.51,0.512765,0.615484,1,baseline,24
73,3,73,1,12,1,0,33.39,52.553,-19.163,19.163,0.5287445,0.606649,1,baseline,24
74,3,74,2,12,2,0,55.58,46.8041,8.7759,8.7759,0.51316385,0.615304,1,baseline,24
75,3,75,3,12,3,0,69.48,49.4369,20.0431,20.0431,0.53006465,0.646419,0,baseline,24
76,3,76,4,12,4,0,16.33,55.4498,-39.1198,39.1198,0.5586797,0.649347,1,baseline,24
77,3,77,5,12,5,0,55.45,43.7139,11.7361,11.7361,0.51760415,0.624357,0,baseline,24
78,3,78,6,13,0,1,37.61,47.2347,-9.6247,9.6247,0.76443705,0.736982,0,baseline,24
79,3,79,7,13,1,0,35.82,44.3473,-8.5273,8.5273,0.51279095,0.637777,0,baseline,24
80,3,80,8,13,2,0,78.93,41.7891,37.1409,37.1409,0.55571135,0.631011,0,baseline,24
81,3,81,9,13,3,0,0.0,52.9314,-52.9314,52.9314,0.5793971,0.661404,0,baseline,24
82,3,82,10,13,4,0,73.14,37.052,36.088,36.088,0.554132,0.63554,1,baseline,24
83,3,83,11,13,5,0,65.7,47.8784,17.8216,17.8216,0.5267324,0.639928,1,baseline,24
84,3,84,12,14,0,1,55.95,53.2249,2.7251,2.7251,0.75408765,0.748487,1,baseline,24
85,3,85,13,14,1,0,70.81,54.0424,16.7676,16.7676,0.5251514,0.626407,0,baseline,24
86,3,86,14,14,2,0,49.04,59.0727,-10.0327,10.0327,0.51504905,0.606062,1,baseline,24
87,3,87,15,14,3,0,50.8,56.0629,-5.2629,5.2629,0.50789435,0.607926,1,baseline,24
88,3,88,16,14,4,0,43.38,54.484,-11.104,11.104,0.516656,0.662777,1,baseline,24
89,3,89,17,14,5,0,50.59,51.1528,-0.5628,0.5628,0.5008442,0.609852,0,baseline,24
90,3,90,18,15,0,1,52.92,50.984,1.936,1.936,0.752904,0.722866,1,baseline,24
91,3,91,19,15,1,0,52.89,51.5648,1.3252,1.3252,0.5019878,0.617863,1,baseline,24
92,3,92,20,15,2,0,38.45,51.9623,-13.5123,13.5123,0.52026845,0.626199,1,baseline,24
93,3,93,21,15,3,0,41.57,47.9086,-6.3386,6.3386,0.5095079,0.637714,0,baseline,24
94,3,94,22,15,4,0,25.36,46.007,-20.647,20.647,0.5309705,0.664034,1,baseline,24
95,3,95,23,15,5,0,47.65,39.8129,7.8371,7.8371,0.51175565,0.619726,1,baseline,24
0,0,0,0,0,0,0,76.98,50.0,26.98,26.98,0.54047,0.641609,0,baseline,25
1,0,1,1,0,1,0,31.67,58.094,-26.424,26.424,0.539636,0.639254,1,baseline,25
2,0,2,2,0,2,0,38.21,50.1668,-11.9568,11.9568,0.5179352,0.626313,1,baseline,25
3,0,3,3,0,3,0,27.95,46.5798,-18.6298,18.6298,0.5279447,0.629121,1,baseline,25
4,0,4,4,0,4,0,52.94,40.9908,11.9492,11.9492,0.5179238,0.625648,0,baseline,25
5,0,5,5,0,5,0,65.6,44.5756,21.0244,21.0244,0.5315366,0.643603,1,baseline,25
6,0,6,6,1,0,1,74.29,50.8829,23.4071,23.4071,0.78511065,0.736706,1,baseline,25
7,0,7,7,1,1,0,33.28,57.905,-24.625,24.625,0.5369375,0.643485,0,baseline,25
8,0,8,8,1,2,0,38.38,50.5175,-12.1375,12.1375,0.51820625,0.634641,1,baseline,25
9,0,9,9,1,3,0,66.74,46.8763,19.8637,19.8637,0.52979555,0.640535,1,baseline,25
10,0,10,10,1,4,0,56.04,52.8354,3.2046,3.2046,0.5048069,0.627414,1,baseline,25
11,0,11,11,1,5,0,17.93,53.7968,-35.8668,35.8668,0.5538002,0.663487,0,baseline,25
12,0,12,12,2,0,1,58.2,43.0367,15.1633,15.1633,0.77274495,0.740678,0,baseline,25
13,0,13,13,2,1,0,23.45,47.5857,-24.1357,24.1357,0.53620355,0.644268,1,baseline,25
14,0,14,14,2,2,0,77.74,40.345,37.395,37.395,0.5560925,0.641297,1,baseline,25
15,0,15,15,2,3,0,12.71,51.5635,-38.8535,38.8535,0.55828025,0.644216,0,baseline,25
16,0,16,16,2,4,0,68.34,39.9075,28.4325,28.4325,0.54264875,0.626588,1,baseline,25
17,0,17,17,2,5,0,81.93,48.4372,33.4928,33.4928,0.5502392,0.61716,1,baseline,25
18,0,18,18,3,0,1,64.22,58.4851,5.7349,5.7349,0.75860235,0.72595,0,baseline,25
19,0,19,19,3,1,0,45.69,60.2055,-14.5155,14.5155,0.52177325,0.632968,1,baseline,25
20,0,20,20,3,2,0,47.55,55.8509,-8.3009,8.3009,0.51245135,0.621949,1,baseline,25
21,0,21,21,3,3,0,36.18,53.3606,-17.1806,17.1806,0.5257709,0.638678,1,baseline,25
22,0,22,22,3,4,0,25.63,48.2064,-22.5764,22.5764,0.5338646,0.63839,1,baseline,25
23,0,23,23,3,5,0,39.56,41.4335,-1.8735,1.8735,0.50281025,0.630729,1,baseline,25
24,1,24,0,4,0,0,66.27,50.0,16.27,16.27,0.524405,0.614504,1,baseline,25
25,1,25,1,4,1,0,80.07,54.881,25.189,25.189,0.5377835,0.644364,1,baseline,25
26,1,26,2,4,2,0,56.78,62.4377,-5.6577,5.6577,0.50848655,0.630411,1,baseline,25
27,1,27,3,4,3,0,74.83,60.7404,14.0896,14.0896,0.5211344,0.618989,1,baseline,25
28,1,28,4,4,4,0,28.61,64.9673,-36.3573,36.3573,0.55453595,0.643503,0,baseline,25
29,1,29,5,4,5,0,86.63,54.0601,32.5699,32.5699,0.54885485,0.642528,1,baseline,25
30,1,30,6,5,0,1,63.26,63.8311,-0.5711,0.5711,0.75085665,0.732659,1,baseline,25
31,1,31,7,5,1,0,84.95,63.6597,21.2903,21.2903,0.53193545,0.641921,0,baseline,25
32,1,32,8,5,2,0,66.43,70.0468,-3.6168,3.6168,0.5054252,0.619611,0,baseline,25
33,1,33,9,5,3,0,55.57,68.9618,-13.3918,13.3918,0.5200877,0.63434,0,baseline,25
34,1,34,10,5,4,0,72.65,64.9442,7.7058,7.7058,0.5115587,0.631143,0,baseline,25
35,1,35,11,5,5,0,15.72,67.256,-51.536,51.536,0.577304,0.672584,1,baseline,25
36,1,36,12,6,0,1,77.04,51.7952,25.2448,25.2448,0.7878672,0.734243,1,baseline,25
37,1,37,13,6,1,0,38.19,59.3686,-21.1786,21.1786,0.5317679,0.611252,1,baseline,25
38,1,38,14,6,2,0,51.33,53.015,-1.685,1.685,0.5025275,0.620723,0,baseline,25
39,1,39,15,6,3,0,31.54,52.5095,-20.9695,20.9695,0.53145425,0.652448,0,baseline,25
40,1,40,16,6,4,0,54.66,46.2187,8.4413,8.4413,0.51266195,0.634362,1,baseline,25
41,1,41,17,6,5,0,43.36,48.7511,-5.3911,5.3911,0.50808665,0.612257,1,baseline,25
42,1,42,18,7,0,1,75.75,47.1337,28.6163,28.6163,0.79292445,0.746539,1,baseline,25
43,1,43,19,7,1,0,70.89,55.7186,15.1714,15.1714,0.5227571,0.639161,1,baseline,25
44,1,44,20,7,2,0,37.7,60.27,-22.57,22.57,0.533855,0.633532,1,baseline,25
45,1,45,21,7,3,0,31.05,53.499,-22.449,22.449,0.5336735,0.642348,1,baseline,25
46,1,46,22,7,4,0,54.26,46.7643,7.4957,7.4957,0.51124355,0.625387,1,baseline,25
47,1,47,23,7,5,0,68.21,49.013,19.197,19.197,0.5287955,0.647658,1,baseline,25
48,2,48,0,8,0,0,31.45,50.0,-18.55,18.55,0.527825,0.640199,0,baseline,25
49,2,49,1,8,1,0,39.36,44.435,-5.075,5.075,0.5076125,0.630171,1,baseline,25
50,2,50,2,8,2,0,66.45,42.9125,23.5375,23.5375,0.53530625,0.628801,1,baseline,25
51,2,51,3,8,3,0,34.77,49.9738,-15.2038,15.2038,0.5228057,0.636266,0,baseline,25
52,2,52,4,8,4,0,38.18,45.4126,-7.2326,7.2326,0.5108489,0.611418,0,baseline,25
53,2,53,5,8,5,0,42.02,43.2428,-1.2228,1.2228,0.5018342,0.616641,0,baseline,25
54,2,54,6,9,0,1,44.23,42.876,1.354,1.354,0.752031,0.721733,1,baseline,25
55,2,55,7,9,1,0,57.34,43.2822,14.0578,14.0578,0.5210867,0.630849,1,baseline,25
56,2,56,8,9,2,0,32.71,47.4995,-14.7895,14.7895,0.52218425,0.628113,1,baseline,25
57,2,57,9,9,3,0,47.92,43.0627,4.8573,4.8573,0.50728595,0.645659,1,baseline,25
58,2,58,10,9,4,0,62.26,44.5199,17.7401,17.7401,0.52661015,0.621585,1,baseline,25
59,2,59,11,9,5,0,33.8,49.8419,-16.0419,16.0419,0.52406285,0.636704,1,baseline,25
60,2,60,12,10,0,1,36.48,45.0293,-8.5493,8.5493,0.76282395,0.741722,1,baseline,25
61,2,61,13,10,1,0,27.2,42.4645,-15.2645,15.2645,0.52289675,0.627572,1,baseline,25
62,2,62,14,10,2,0,32.34,37.8852,-5.5452,5.5452,0.5083178,0.637764,1,baseline,25
63,2,63,15,10,3,0,48.8,36.2216,12.5784,12.5784,0.5188676,0.614299,0,baseline,25
64,2,64,16,10,4,0,22.38,39.9951,-17.6151,17.6151,0.52642265,0.624874,0,baseline,25
